"","Date","pred","sd","CI95up","CI95low","CI50up","CI50low","ts"
"83",2012-08-15 17:55:00,3.21412039658474,0.289361769788165,3.78125904387231,2.64698174929716,3.40929194440545,3.01894884876402,"5 min"
"84",2012-08-15 18:00:00,0.887499565035654,0.194848939529678,1.26939646893965,0.505602661131661,1.018923177585,0.756075952486309,"5 min"
"85",2012-08-15 18:05:00,0.199143750318029,0.144621766511472,0.482597204061076,-0.0843097034250174,0.296689649485268,0.10159785115079,"5 min"
"86",2012-08-15 18:10:00,0,0,0,0,0,0,"5 min"
"87",2012-08-15 16:05:00,0,0,0,0,0,0,"15 min"
"88",2012-08-15 16:20:00,4.37291450441521,0.338844138625596,5.03703681249387,3.70879219633654,4.60146140283219,4.14436760599822,"15 min"
"89",2012-08-15 16:35:00,8.84839685371846,0.179479021717974,9.20016927226617,8.49662443517075,8.96945361424246,8.72734009319447,"15 min"
"90",2012-08-15 16:50:00,8.57393746788505,0.133616279338208,8.83582056313618,8.31205437263391,8.664060278758,8.48381465701209,"15 min"
"91",2012-08-15 17:05:00,28.7268012119902,0.380538913347136,29.4726437768666,27.9809586471138,28.9834708085936,28.4701316153868,"15 min"
"92",2012-08-15 17:20:00,5.65200887193029,0.244597427638601,6.13141102081309,5.17260672304749,5.81698732979685,5.48703041406372,"15 min"
"93",2012-08-15 17:35:00,5.01193737684049,0.069910644840435,5.14895972286371,4.87491503081727,5.05909139021496,4.96478336346602,"15 min"
"94",2012-08-15 17:50:00,4.50394228127261,0.116814885609901,4.73289524992618,4.27498931261904,4.58273272428682,4.4251518382584,"15 min"
"95",2012-08-15 18:05:00,0.339806346239064,0.0808946112713169,0.498356870874213,0.181255821603915,0.394368932387664,0.285243760090464,"15 min"
"96",2012-08-15 18:20:00,0,0,0,0,0,0,"15 min"
"97",2012-08-15 15:55:00,0,0,0,0,0,0,"30 min"
"98",2012-08-15 16:25:00,6.62909117112459,0.0834711729755188,6.79269166390392,6.46549067834526,6.68539162173343,6.57279072051576,"30 min"
"99",2012-08-15 16:55:00,18.6465585707467,0.215049940399181,19.0680487088065,18.2250684326868,18.7916075513262,18.5015095901671,"30 min"
"100",2012-08-15 17:25:00,5.30265645575845,0.118651094853874,5.53520832839829,5.07010458311861,5.38268540308693,5.22262750842997,"30 min"
"101",2012-08-15 17:55:00,2.42863506064541,0.0511828257245106,2.52895155569244,2.32831856559838,2.46315735198267,2.39411276930816,"30 min"
"102",2012-08-15 18:25:00,0,0,0,0,0,0,"30 min"
