,pred,sd,CI95up,CI95low,CI50up,CI50low
373,2.717618168,0.178357752,3.067192938,2.368043397,2.837918643,2.597317692
374,3.598404484,0.293322305,4.173305637,3.023503331,3.796247372,3.400561596
375,2.550690139,0.274372115,3.088449603,2.012930675,2.735751318,2.36562896
376,2.223177186,0.151225512,2.519573744,1.926780628,2.325177244,2.121177128
377,5.352405377,0.287535313,5.915964235,4.788846519,5.546344999,5.158465755
378,2.981718104,0.224379595,3.421494029,2.541942178,3.133059841,2.830376367
379,3.439067858,0.345736968,4.116699864,2.761435852,3.672263899,3.205871817
380,2.939143934,0.314269519,3.555100873,2.323186994,3.151115503,2.727172364
381,2.399538559,0.224278866,2.839117059,1.959960058,2.550812355,2.248264762
382,2.605885374,0.34664871,3.285304361,1.926466387,2.839696376,2.372074372
383,1.640945428,0.212245586,2.056939133,1.224951722,1.7841029,1.497787955
384,1.654920677,0.303671871,2.250106607,1.059734747,1.859744241,1.450097112
385,1.649075916,0.211600106,2.063804503,1.234347328,1.791798018,1.506353813
386,2.091445547,0.183838549,2.451762482,1.731128612,2.215442764,1.96744833
387,2.233300814,0.265433168,2.753540264,1.713061364,2.412332765,2.054268862
388,1.651147415,0.21218139,2.067015297,1.235279533,1.794261587,1.508033243
389,1.368521136,0.267753577,1.893308503,0.843733768,1.549118179,1.187924092
390,1.356670318,0.262384253,1.870934005,0.842406631,1.533645807,1.179694829
391,1.345053905,0.369404067,2.069072571,0.621035239,1.594213162,1.095894648
392,1.227453552,0.224411067,1.66729116,0.787615943,1.378816516,1.076090588
393,1.648531437,0.308195567,2.252583649,1.044479226,1.856406188,1.440656686
394,1.038848327,0.427537367,1.876806168,0.200890485,1.327217898,0.750478755
395,1.471129717,0.355256631,2.16741992,0.774839514,1.710746674,1.231512761
396,0.914112865,0.351557264,1.603152442,0.225073289,1.151234637,0.676991094
397,1.782161928,0.218992208,2.211378769,1.352945088,1.929869928,1.634453929
398,1.705948392,0.364206695,2.419780398,0.992116387,1.951602075,1.46029471
399,1.154906725,0.322130466,1.786270837,0.523542613,1.372180423,0.937633027
400,1.520618512,0.198987342,1.910626535,1.130610488,1.654833434,1.386403589
401,0.892836282,0.300466767,1.481740324,0.30393224,1.095498037,0.690174527
402,1.619257826,0.29549747,2.198422224,1.040093428,1.818567841,1.419947812
403,1.162811373,0.390121862,1.927436173,0.398186573,1.425944571,0.899678175
404,1.945288564,0.223211558,2.382775179,1.50780195,2.095842472,1.794734656
405,1.023833099,0.277273409,1.567278995,0.480387203,1.210851172,0.836815027
406,2.401588832,0.228979143,2.850379706,1.952797958,2.556032917,2.247144747
407,2.099678989,0.308644162,2.704610429,1.494747548,2.307856312,1.891501665
408,3.609896839,0.419194335,4.431502638,2.78829104,3.892639121,3.327154557
409,2.561598483,0.260567572,3.072301539,2.050895428,2.73734864,2.385848327
410,3.02234766,0.306425356,3.622930323,2.421764997,3.229028422,2.815666898
411,2.398191147,0.223009502,2.835281739,1.961100555,2.54860877,2.247773524
412,1.991833672,0.356597298,2.690751532,1.292915812,2.232354894,1.75131245
413,0.935573471,0.385756615,1.691642543,0.179504398,1.195762354,0.675384588
414,1.732997337,0.305138291,2.331057398,1.134937275,1.938809987,1.527184687
415,1.672379388,0.312705317,2.285270547,1.059488229,1.883295919,1.461462857
416,1.632882517,0.391215974,2.399651736,0.866113297,1.896753681,1.369011352
417,2.405764639,0.300882295,2.995483101,1.816046178,2.608706663,2.202822615
418,0.847602227,0.306696746,1.448716803,0.24648765,1.054466038,0.640738415
419,0.207730783,0.151609085,0.50487913,-0.089417564,0.309989557,0.105472009
420,1.237650232,0.223867589,1.676422643,0.798877821,1.388646626,1.086653838
421,3.617048325,0.297607731,4.20034876,3.033747891,3.81778169,3.416314961
422,4.320515666,0.470279654,5.24224685,3.398784482,4.637714472,4.00331686
423,3.427397219,0.287511871,3.990910131,2.863884306,3.621321029,3.233473409
424,4.054871129,0.296506859,4.636013893,3.473728365,4.254861966,3.854880292
425,6.479111469,0.210160643,6.89101876,6.067204178,6.620862668,6.33736027
426,4.195056731,0.222274546,4.630706836,3.759406626,4.344978634,4.045134828
427,3.2149993,0.389390811,3.978191264,2.451807335,3.47763941,2.952359189
428,2.192384902,0.144577333,2.475751268,1.909018536,2.289900831,2.094868973
429,2.240447978,0.148234831,2.530982907,1.949913049,2.340430852,2.140465104
430,1.183035959,0.46570974,2.095810276,0.270261641,1.497152405,0.868919512
431,1.216835567,0.456503512,2.11156601,0.322105125,1.524742507,0.908928627
432,5.875002587,0.401511724,6.661951104,5.088054069,6.145818129,5.604187045
433,2.578004823,0.267029655,3.101373329,2.054636317,2.758113588,2.397896058
434,2.195260666,0.146355063,2.482111318,1.908410013,2.293975655,2.096545676
435,4.792927898,0.314455119,5.409248606,4.17660719,5.005024653,4.580831144
436,6.784189401,0.459979844,7.685733329,5.882645473,7.094441092,6.473937711
437,4.992790609,0.144659946,5.276318893,4.709262324,5.09036226,4.895218958
438,2.061815764,0.188042408,2.430372112,1.693259416,2.188648441,1.934983087
439,4.17340316,0.218908423,4.602455785,3.744350535,4.321054647,4.025751672
440,3.433077444,0.346701431,4.112599761,2.753555127,3.666924005,3.199230883
441,4.094547996,0.32002265,4.721780864,3.467315128,4.310399994,3.878695999
442,2.987266455,0.313585316,3.601882381,2.372650529,3.198776536,2.775756373
443,4.072411757,0.208386638,4.480842062,3.663981452,4.212966409,3.931857106
444,4.618391193,0.14004966,4.892883483,4.343898904,4.712853253,4.523929133
445,1.653444988,0.227816272,2.099956676,1.2069333,1.807104728,1.499785247
446,1.050275566,0.278589919,1.596301774,0.504249357,1.238181611,0.86236952
447,1.524432133,0.307264397,2.126659284,0.922204982,1.731678819,1.317185447
448,0.779596798,0.310280991,1.387736365,0.171457231,0.988878146,0.57031545
449,1.19177116,0.22519661,1.633148405,0.750393914,1.343663965,1.039878354
450,1.195788494,0.220411685,1.627787459,0.763789529,1.344453916,1.047123071
451,0.327885391,0.201840035,0.72348459,-0.067713809,0.464024426,0.191746356
452,1.025615194,0.259745754,1.534707517,0.516522871,1.200811043,0.850419345
453,1.937214081,0.529978366,2.975952591,0.898475571,2.294679057,1.579749106
454,0.94584679,0.372864368,1.676647522,0.215046057,1.197339984,0.694353595
455,0.989325974,0.34959076,1.674511273,0.304140676,1.225121359,0.75353059
456,0.864378728,0.384849754,1.618670386,0.110087071,1.123955943,0.604801514
457,1.209198214,0.371510115,1.937344659,0.481051768,1.459777978,0.958618449
458,3.627204517,0.312136007,4.238979849,3.015429186,3.837737055,3.41667198
459,4.120533722,0.30672034,4.721694543,3.519372902,4.327413448,3.913653997
460,5.721961542,0.188731761,6.091868997,5.352054087,5.849259181,5.594663904
461,8.991976888,0.375455209,9.727855576,8.2560982,9.245217579,8.738736198
462,12.69956374,0.532446415,13.74313954,11.65598795,13.05869339,12.34043409
463,5.396230092,0.276910861,5.938965407,4.853494777,5.58300363,5.209456554
464,3.580435725,0.300574155,4.169550244,2.991321206,3.783169912,3.377701538
465,3.647573462,0.221850463,4.082392379,3.212754545,3.797209325,3.497937599
466,2.845669733,0.379228833,3.588944587,2.102394878,3.101455694,2.589883772
467,1.376886785,0.273310145,1.912564826,0.841208744,1.561231676,1.192541893
468,2.060482901,0.186796667,2.426597641,1.69436816,2.186475338,1.934490463
469,2.211640808,0.146888576,2.499537127,1.923744489,2.310715647,2.112565969
470,2.599876072,0.1404635,2.875179473,2.324572672,2.694617263,2.505134882
471,2.735811183,0.194887173,3.117783024,2.353839342,2.867260584,2.604361782
472,3.261017822,0.30678306,3.862301571,2.659734073,3.467939852,3.054095793
473,2.609401696,0.144153256,2.891936887,2.326866506,2.70663159,2.512171803
474,2.398956969,0.008265325,2.415156708,2.382757231,2.404531846,2.393382093
475,1.736158208,0.402287901,2.524628005,0.94768841,2.007497274,1.464819142
476,1.74680241,0.317997229,2.370065526,1.123539294,1.961288282,1.532316538
477,1.756282482,0.324356319,2.392009186,1.120555778,1.975057495,1.537507469
478,1.538404874,0.299486407,2.125387444,0.951422303,1.740405385,1.336404362
479,1.914555804,0.319882466,2.541513917,1.287597691,2.130313249,1.698798359
480,1.706722107,0.314911403,2.323937115,1.0895071,1.919126621,1.494317594
481,0.673257221,0.324656307,1.309571891,0.036942552,0.892234573,0.45427987
482,1.606952227,0.393684384,2.378559441,0.835345014,1.872488309,1.341416145
483,0.512717265,0.31788526,1.135760926,-0.110326396,0.727127615,0.298306916
484,0,0,0,0,0,0
485,0,0,0,0,0,0
486,0.498850921,0.228047637,0.945816076,0.051885766,0.652666715,0.345035128
487,0.985817918,0.149726429,1.279276327,0.69235951,1.08680686,0.884828977
488,0.88644865,0.194250293,1.267172228,0.505725072,1.017468481,0.755428818
489,2.71576599,0.201908622,3.111499618,2.320032362,2.851951286,2.579580694
490,6.824591664,0.164318361,7.146649733,6.502533594,6.935422714,6.713760613
491,11.81460009,0.111103451,12.03235886,11.59684133,11.88953823,11.73966195
492,19.52113401,0.369560205,20.2454587,18.79680931,19.77039858,19.27186943
493,14.62266251,0.520392253,15.64261258,13.60271243,14.97366175,14.27166326
494,10.26843134,0.296677918,10.84990937,9.686953304,10.46853755,10.06832512
495,9.622343914,0.22669651,10.06666091,9.178026918,9.775248387,9.469439441
496,6.353656543,0.339044776,7.018172093,5.689140993,6.582338769,6.124974317
497,3.714757865,0.331648202,4.364776397,3.064739333,3.938451178,3.491064552
498,4.799416418,0.016108646,4.830988785,4.767844051,4.810281535,4.788551301
499,6.059835068,0.293246901,6.634588433,5.485081702,6.257627097,5.862043038
500,6.15584358,0.338032176,6.81837447,5.493312691,6.383842818,5.927844343
501,4.454278263,0.285075645,5.01301626,3.895540266,4.646558864,4.261997663
502,5.60964139,0.197918,5.997553542,5.221729239,5.743135052,5.476147728
503,6.149867653,0.282948655,6.704436825,5.59529848,6.34071362,5.959021685
504,6.064086276,0.295034021,6.642342332,5.48583022,6.2630837,5.865088853
505,5.549658377,0.272021971,6.082811644,5.016505111,5.733134409,5.366182346
506,10.42581691,0.274815055,10.96444452,9.8871893,10.61117685,10.24045697
507,5.449334613,0.29059055,6.018881625,4.879787601,5.64533496,5.253334265
508,10.47067826,0.550350376,11.54934518,9.392011346,10.84188395,10.09947257
509,38.02219954,1.402483192,40.77101609,35.273383,38.96816008,37.07623901
510,5.143737603,0.185138261,5.506601927,4.780873278,5.268611462,5.018863743
511,4.376394704,0.219630138,4.806861865,3.945927542,4.524532981,4.228256426
512,4.576937204,0.140136385,4.851599471,4.302274936,4.671457759,4.482416649
513,1.888700318,0.296347049,2.469529861,1.307870775,2.088583365,1.688817271
514,4.927150202,0.260797407,5.438303726,4.415996678,5.10305538,4.751245025
515,4.709057713,0.214490478,5.129451325,4.288664102,4.853729342,4.564386085
516,4.569311611,0.265529635,5.089740132,4.048883089,4.748408628,4.390214593
517,2.689886343,0.195101751,3.072278748,2.307493937,2.821480474,2.558292211
518,2.205660156,0.153455839,2.506428074,1.904892238,2.309164547,2.102155766
519,1.548386918,0.375981112,2.285296357,0.811477479,1.801982325,1.294791512
520,1.705411238,0.31666217,2.326057686,1.084764791,1.918996626,1.49182585
521,2.399850317,0.008253684,2.41602724,2.383673395,2.405417343,2.394283292
522,9.344301866,0.443265741,10.21308675,8.475516978,9.643280065,9.045323667
523,4.289037844,0.311656957,4.899874256,3.678201433,4.499247267,4.078828421
524,2.860126772,0.228771894,3.308511444,2.4117421,3.01443107,2.705822475
525,1.143977321,0.32201751,1.775120043,0.512834599,1.361174831,0.926779811
526,6.824937123,0.212749843,7.241919154,6.407955093,6.968434712,6.681439535
527,3.11073144,0.297497579,3.693815981,2.527646899,3.311390508,2.910072372
528,2.097212604,0.209215208,2.507266876,1.687158332,2.238326117,1.956099091
529,1.00082182,0.35433161,1.695299013,0.306344627,1.239814859,0.761828781
530,1.163412215,0.308207037,1.767486908,0.559337523,1.371294703,0.955529728
531,1.869920758,0.319717616,2.496555769,1.243285746,2.085567012,1.654274503
532,2.091196084,0.188072124,2.459810673,1.722581495,2.218048804,1.964343364
533,2.563682099,0.149853048,2.857388676,2.269975522,2.664756444,2.462607754
534,2.400613326,0.008244515,2.416772278,2.384454374,2.406174167,2.395052485
535,3.910657556,0.285166982,4.469574571,3.351740541,4.102999763,3.718315349
536,2.400860939,0.008335198,2.417197627,2.384524251,2.406482945,2.395238933
537,0.446736844,0.214096491,0.866358256,0.027115432,0.591142733,0.302330955
538,0,0,0,0,0,0
539,0,0,0,0,0,0
540,0.18503189,0.14495044,0.469129532,-0.099065752,0.282799476,0.087264304
541,0.657449926,0.30953753,1.264132337,0.050767515,0.866229817,0.448670034
542,0.465375924,0.225676023,0.907692802,0.023059045,0.617592088,0.313159759
543,3.132734795,0.462971273,4.040141816,2.225327774,3.445004174,2.820465417
544,6.146295314,0.344075648,6.820671192,5.471919436,6.378370811,5.914219816
545,3.369427482,0.33665853,4.029266076,2.709588888,3.59650021,3.142354754
546,4.796691676,0.015776444,4.827612937,4.765770414,4.807332725,4.786050626
547,4.160318588,0.324696384,4.796711806,3.523925369,4.379322971,3.941314205
548,7.162316797,0.223785665,7.600928641,6.723704953,7.313257934,7.01137566
549,5.292100424,0.20857783,5.700905459,4.883295389,5.432784032,5.151416815
550,2.013983783,0.192187019,2.390663418,1.637304148,2.143611958,1.884355609
551,2.397779985,0.008695135,2.414822136,2.380737835,2.403644765,2.391915206
552,3.010546365,0.219878556,3.441500415,2.579592315,3.158852197,2.862240533
553,4.748367396,0.389440868,5.511657472,3.98507732,5.01104127,4.485693522
554,6.604448826,0.276359468,7.146103431,6.062794221,6.790850455,6.418047197
555,3.906756327,0.369619107,4.631196464,3.18231619,4.156060626,3.657452028
556,2.188174056,0.152960932,2.487971974,1.888376139,2.291344637,2.085003476
557,5.560200035,0.274691211,6.098584916,5.021815154,5.745476441,5.374923628
558,4.599031867,0.162413417,4.917356316,4.280707419,4.708578053,4.489485682
559,4.797737349,0.017204992,4.831458514,4.764016185,4.80934194,4.786132759
560,4.766954145,0.21756122,5.193366301,4.34054199,4.913696958,4.620211333
561,2.213461669,0.150937298,2.509293336,1.917630002,2.315267329,2.111656009
562,4.286037686,0.224093131,4.725252151,3.84682322,4.437186206,4.134889166
563,3.835938361,0.276379247,4.377631732,3.294244991,4.022353331,3.649523392
564,2.725845994,0.197714521,3.113359334,2.338332654,2.859202411,2.592489576
565,1.798577209,0.233876126,2.256965993,1.340188426,1.956324259,1.64083016
566,1.681304589,0.319050796,2.306632658,1.055976519,1.896501081,1.466108097
567,1.594584035,0.304391099,2.191179626,0.997988443,1.799892711,1.389275358
568,3.222294275,0.296276356,3.802985262,2.641603287,3.42212964,3.022458909
569,5.28458211,0.37069292,6.011126883,4.558037337,5.534610685,5.034553535
570,5.578799715,0.356082699,6.276708982,4.880890449,5.818973846,5.338625584
571,5.474597215,0.284080365,6.0313845,4.91780993,5.66620651,5.282987921
572,5.11335426,0.276411543,5.65511093,4.571597591,5.299791013,4.926917507
573,2.861188932,0.206087978,3.265113946,2.457263918,3.000193161,2.722184703
574,1.895439679,0.221609281,2.329785889,1.46109347,2.044912868,1.745966491
575,0.565714356,0.234390976,1.025112227,0.106316485,0.723808667,0.407620045
576,0.365530131,0.19038545,0.738678756,-0.007618494,0.493943165,0.237117096
577,0.193597722,0.151737201,0.490997172,-0.103801728,0.295942909,0.091252535
578,0,0,0,0,0,0
579,0,0,0,0,0,0
580,1.295447413,0.409924798,2.098885253,0.492009572,1.571937487,1.018957338
581,75.87694771,2.794506177,81.35407917,70.39981625,77.76181348,73.99208194
582,31.35686065,1.731781168,34.75108937,27.96263193,32.5249293,30.188792
583,11.98977147,0.657948751,13.27932732,10.70021561,12.43355116,11.54599178
584,2.551303938,0.170191872,2.884873878,2.217733998,2.666096611,2.436511264
585,3.55441192,0.342803023,4.226293499,2.882530341,3.785629045,3.323194794
586,3.249644865,0.299374333,3.836407775,2.662881954,3.451569784,3.047719946
587,1.197229577,0.338132527,1.859957151,0.534502003,1.4252965,0.969162654
588,2.680452223,0.203624931,3.079549755,2.281354692,2.817795152,2.543109294
589,3.38183978,0.293812426,3.957701553,2.805978007,3.58001325,3.18366631
590,2.254835408,0.15234551,2.553427121,1.956243695,2.357590893,2.152079923
591,3.283640486,0.326679349,3.923920244,2.643360727,3.503982358,3.063298613
592,3.299067467,0.201277615,3.693564344,2.904570591,3.434827156,3.163307779
593,1.359633452,0.163450072,1.679989707,1.039277198,1.46987885,1.249388054
594,1.017558622,0.148527686,1.308667538,0.726449707,1.117739024,0.91737822
595,0.793583657,0.236353051,1.256827124,0.33034019,0.953001367,0.634165947
596,0.283659947,0.200823634,0.677267037,-0.109947143,0.41911343,0.148206465
597,0,0,0,0,0,0
598,0,0,0,0,0,0
599,1.364114565,0.333999633,2.018741818,0.709487313,1.589393895,1.138835236
600,1.471494264,0.372448267,2.201479453,0.741509075,1.722706803,1.220281726
601,1.516353265,0.337743656,2.178318668,0.854387863,1.7441579,1.288548631
602,0.979637406,0.393175655,1.750247529,0.209027282,1.244830355,0.714444456
603,3.312108891,0.35293786,4.003854386,2.620363397,3.55016186,3.074055922
604,5.756949911,0.286063474,6.317624017,5.196275805,5.949896792,5.56400303
605,5.136399339,0.178764529,5.486771377,4.786027301,5.256974181,5.015824496
606,12.37471347,0.485818429,13.3269001,11.42252685,12.70239302,12.04703392
607,12.24627385,0.550629607,13.32548805,11.16705965,12.61766788,11.87487982
608,10.1093621,0.252959681,10.60515397,9.613570238,10.27998081,9.93874339
609,7.580951665,0.181392151,7.936473748,7.225429582,7.703298812,7.458604518
610,6.807668851,0.15981106,7.120892773,6.494444928,6.915459773,6.699877929
611,5.984563413,0.361621482,6.693328494,5.275798332,6.228473396,5.74065343
612,7.509380593,0.17568798,7.853722706,7.165038479,7.627880334,7.390880851
613,6.189641382,0.231946827,6.644248808,5.735033955,6.346087139,6.033195625
614,5.217039723,0.190174766,5.589775415,4.844304031,5.345310653,5.088768793
615,4.135585746,0.219078969,4.564972635,3.706198857,4.283352265,3.987819227
616,5.243489931,0.194957199,5.625599019,4.861380844,5.374986563,5.111993299
617,3.849023654,0.270781251,4.379745154,3.318302154,4.031662833,3.666384476
618,2.73686698,0.178095011,3.085926788,2.387807173,2.85699024,2.616743721
619,3.235917232,0.30905244,3.841648884,2.63018558,3.444369935,3.027464529
620,3.012769868,0.310951401,3.622223416,2.40331632,3.222503401,2.803036335
621,1.076168434,0.381115724,1.823141528,0.329195341,1.333227084,0.819109785
622,0.194954757,0.150109132,0.48916325,-0.099253736,0.296201828,0.093707686
623,1.479088692,0.274464596,2.017029415,0.941147968,1.664212249,1.293965135
624,1.37361979,0.348648163,2.056957632,0.690281947,1.608779402,1.138460177
625,0.538662577,0.312473756,1.151099886,-0.073774732,0.749422923,0.327902231
626,1.455792171,0.385265757,2.210899179,0.700685164,1.715649975,1.195934367
627,1.746992447,0.225436123,2.18883913,1.305145765,1.899046802,1.594938093
628,0.521529264,0.209488421,0.932119025,0.110939503,0.662827057,0.380231471
629,0.223971752,0.149742695,0.517462041,-0.069518536,0.324971665,0.12297184
630,0.738066351,0.292745607,1.311837198,0.164295504,0.935520263,0.54061244
631,0.534268943,0.309760009,1.141387405,-0.072849519,0.743198895,0.325338992
632,0.627232521,0.313945481,1.242554356,0.011910685,0.83898553,0.415479512
633,0.257084852,0.145170945,0.541614676,-0.027444971,0.355001167,0.159168538
634,0.260224881,0.148436781,0.551155625,-0.030705863,0.360343968,0.160105794
635,0,0,0,0,0,0
647,0,0,0,0,0,0
648,0.468129138,0.213717385,0.887007515,0.049250762,0.612279324,0.323978953
649,0.876828975,0.376363198,1.614487288,0.139170661,1.130682094,0.622975855
650,11.98189111,0.690841015,13.33591462,10.6278676,12.44785629,11.51592593
651,12.43993994,0.517546655,13.45431274,11.42556713,12.78901985,12.09086002
652,5.504543148,0.304522747,6.101396766,4.907689531,5.70994062,5.299145677
653,8.676288418,0.256656796,9.179326495,8.173250341,8.849400796,8.503176039
654,9.678930894,0.242069356,10.15337811,9.204483675,9.842204193,9.515657595
655,9.515791244,0.23026602,9.967104351,9.064478138,9.671103315,9.360479174
656,6.255664375,0.341407102,6.924809999,5.58651875,6.485939966,6.025388784
657,10.92836671,1.346821565,13.56808848,8.288644954,11.83678406,10.01994937
658,43.08460727,1.171854053,45.38139901,40.78781553,43.87501082,42.29420372
659,32.83690682,1.393554485,35.56822342,30.10559022,33.77684504,31.8969686
660,10.7157236,0.7286545,12.14386017,9.287587019,11.20719359,10.2242536
661,3.423318481,0.350851232,4.110974259,2.735662703,3.659964041,3.186672922
662,2.750165447,0.190579486,3.123694376,2.376636519,2.878709357,2.621621537
663,7.892059558,0.286851922,8.454278994,7.329840122,8.085538239,7.698580877
664,3.813317183,0.347008434,4.493441216,3.13319315,4.047370815,3.579263551
665,3.257458273,0.294303513,3.834282559,2.680633986,3.455962976,3.058953569
666,3.42898196,0.262644802,3.943756312,2.914207607,3.606133186,3.251830733
667,6.817165656,0.188317463,7.186261101,6.448070212,6.944183855,6.690147458
668,3.210145227,0.306942524,3.81174152,2.608548934,3.417174813,3.00311564
669,0.886603789,0.190543104,1.260061411,0.513146167,1.01512316,0.758084418
670,0.19333037,0.140688459,0.469074683,-0.082413943,0.288223294,0.098437446
671,0,0,0,0,0,0
672,0,0,0,0,0,0
673,0.306102175,0.185373785,0.669428118,-0.057223768,0.431134893,0.181069457
674,0.363509391,0.197879773,0.75134662,-0.024327837,0.49697727,0.230041513
675,0.218105728,0.150925848,0.513914955,-0.077703499,0.319903666,0.11630779
676,0.399966912,0.201085613,0.794087471,0.005846352,0.535597097,0.264336727
677,0.641712129,0.201723499,1.037082921,0.246341336,0.777772561,0.505651696
678,1.050313919,0.333182927,1.703340456,0.397287382,1.275042388,0.82558545
679,0.52565192,0.294934334,1.103712592,-0.052408752,0.724582105,0.326721735
680,0.236589333,0.148524599,0.527692199,-0.054513532,0.336767653,0.136411013
681,0.406011103,0.210859889,0.819288891,-0.007266686,0.548233936,0.263788269
682,0.917106692,0.197242435,1.30369476,0.530518623,1.050144692,0.784068691
683,0.430073206,0.22862941,0.878178615,-0.018032203,0.584281399,0.275865012
684,0.36738717,0.19928924,0.757986902,-0.023212563,0.501805719,0.23296862
685,0.582130322,0.31466095,1.198854452,-0.034593808,0.794365908,0.369894736
686,1.235132846,0.327487072,1.876995712,0.59326998,1.456019519,1.014246173
687,0.642984049,0.322101844,1.274292062,0.011676036,0.860238441,0.425729657
688,0.706992134,0.288717637,1.272868305,0.141115963,0.901729221,0.512255047
689,1.022259395,0.257882435,1.527699679,0.516819111,1.196198454,0.848320336
690,0.715128053,0.31765329,1.337717062,0.092539045,0.929381942,0.500874165
691,0.503367443,0.218614238,0.931843475,0.074891411,0.650820506,0.35591438
692,1.034584803,0.257076511,1.538445506,0.5307241,1.207980275,0.861189332
693,1.40630091,0.26990108,1.935297306,0.877304514,1.588346422,1.224255398
694,0.32382557,0.19376019,0.703588564,-0.055937424,0.454514832,0.193136308
695,0.858363653,0.293217214,1.433058832,0.283668474,1.056135658,0.660591647
696,0.219699064,0.154208782,0.521942724,-0.082544595,0.323711307,0.115686821
697,0.983846803,0.269025141,1.51112639,0.456567216,1.165301503,0.802392103
698,0.329091835,0.201731077,0.72447748,-0.06629381,0.465157379,0.193026291
699,0.96042739,0.318352351,1.584386532,0.336468247,1.175152787,0.745701992
700,0.978662921,0.258381307,1.485080978,0.472244864,1.152938464,0.804387377
701,0.764707403,0.301870637,1.35636298,0.173051826,0.968316054,0.561098752
702,1.759044978,0.322112554,2.390373983,1.127715972,1.976306594,1.541783361
703,0.533616212,0.21437682,0.953787059,0.113445365,0.67821118,0.389021244
704,1.420549738,0.146513513,1.707710946,1.133388529,1.519371601,1.321727875
705,0.551982862,0.216023101,0.97538036,0.128585364,0.697688229,0.406277495
706,1.62009855,0.217012057,2.045434366,1.194762735,1.766470959,1.473726142
707,0.807691173,0.289938611,1.375960409,0.239421937,1.003251794,0.612130551
708,1.37987321,0.358757705,2.083025391,0.676721029,1.621851605,1.137894816
709,1.478660129,0.267291423,2.002541692,0.954778566,1.658945454,1.298374803
710,1.606663649,0.205644972,2.009720388,1.203606911,1.745369075,1.467958223
711,0.820241202,0.275158703,1.359542349,0.280940054,1.005832926,0.634649477
712,1.472040066,0.279355882,2.019567534,0.924512597,1.660462745,1.283617386
713,1.73049772,0.206359179,2.134954278,1.326041162,1.869684871,1.591310569
714,2.261549813,0.152117837,2.559695295,1.96340433,2.364151735,2.15894789
715,1.730388092,0.217569356,2.156816193,1.303959991,1.877136392,1.583639792
716,2.729114535,0.184722604,3.091164186,2.367064884,2.853708038,2.604521032
717,3.198644361,0.278723963,3.744933289,2.652355433,3.386640817,3.010647905
718,2.396701662,0.007151804,2.41071894,2.382684383,2.40152548,2.391877843
719,3.206855928,0.372523598,3.936988764,2.476723091,3.458119277,2.955592579
720,2.617393847,0.139983119,2.891755718,2.343031976,2.711811026,2.522976668
721,2.901053341,0.229702811,3.351262577,2.450844105,3.055985532,2.74612115
722,2.612618331,0.148493763,2.903660759,2.321575904,2.712775853,2.51246081
723,2.611245596,0.146776938,2.898923107,2.323568084,2.710245136,2.512246056
724,2.612180227,0.145058553,2.896489766,2.327870687,2.710020734,2.51433972
725,2.618797653,0.146995675,2.906903881,2.330691424,2.717944729,2.519650576
726,2.911173282,0.204171146,3.311341375,2.511005189,3.048884627,2.773461936
727,3.28836897,0.28321092,3.843452174,2.733285767,3.479391833,3.097346108
728,3.466764424,0.378460144,4.208532677,2.724996171,3.722031912,3.211496936
729,2.704075034,0.180171936,3.057205539,2.350944528,2.825599157,2.58255091
730,2.919066052,0.216619228,3.343631937,2.494500167,3.065173501,2.772958603
731,3.303452397,0.377895077,4.044113138,2.562791657,3.558338753,3.048566041
732,2.818054876,0.209761864,3.229180575,2.406929178,2.959537103,2.676572649
733,2.94678944,0.317770567,3.569608307,2.323970572,3.16112243,2.732456449
734,2.900769883,0.214836029,3.321840762,2.479699004,3.045674582,2.755865184
735,3.612548865,0.309617843,4.219388685,3.005709044,3.821382926,3.403714803
736,4.147032001,0.307902872,4.750510541,3.54355346,4.354709332,3.939354669
737,4.139250342,0.221025449,4.572452261,3.706048422,4.288329741,3.990170942
738,5.093123732,0.174798947,5.435723372,4.750524092,5.21102383,4.975223634
739,5.192706517,0.1969195,5.578661645,4.806751389,5.325526701,5.059886332
740,4.991422578,0.148703692,5.282876459,4.699968697,5.091721694,4.891123461
741,5.080213623,0.257434766,5.584776492,4.575650754,5.253850734,4.906576512
742,4.792306717,0.013798395,4.819351075,4.765262359,4.801613593,4.782999841
743,4.792949489,0.014173037,4.82072813,4.765170847,4.802509057,4.783389921
744,4.792625024,0.013627378,4.819334194,4.765915854,4.801816551,4.783433498
745,4.793842897,0.013452183,4.82020869,4.767477104,4.802916256,4.784769538
746,3.741920524,0.345149963,4.418402021,3.065439027,3.974720636,3.509120411
747,4.165744968,0.316215747,4.785516444,3.545973493,4.379029248,3.952460688
748,3.790823234,0.381626968,4.538798347,3.042848121,4.048226712,3.533419756
749,1.744035133,0.322136071,2.37541023,1.112660037,1.961312611,1.526757656
750,2.724970819,0.183541544,3.084705634,2.365236004,2.848767709,2.601173929
751,4.656143343,0.147661605,4.945554771,4.366731916,4.755739582,4.556547104
752,5.313690769,0.206044837,5.717531227,4.90985031,5.452665899,5.174715638
753,4.750654394,0.309753772,5.357760632,4.143548156,4.959580138,4.54172865
754,4.053661701,0.314901765,4.670857819,3.436465583,4.266059714,3.841263689
755,3.223272325,0.348683823,3.90668006,2.53986459,3.45845599,2.98808866
756,3.134433871,0.296667203,3.715890904,2.552976838,3.334532859,2.934334884
757,2.246815991,0.145685561,2.532354444,1.961277538,2.345079409,2.148552573
